# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = bern_1_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = /var/folders/fn/y98bp0qn4wggf910v31fp44c0000gp/T/tmpwehwblp5/cgt70msg.json
# init = 2 (Default)
# random
#   seed = 68769
# output
#   file = /Users/dominikwozniak/study/data_analytics/results/bern_1-20220305105506_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.09977
# Diagonal elements of inverse mass matrix:
# 0.254165
-10.9684,1,1.09977,1,3,0,11.2183,0.5523
-10.9806,0.733868,1.09977,2,3,0,12.5065,0.540526
-11.5703,0.889975,1.09977,2,3,0,11.7281,0.693348
-11.5488,1,1.09977,1,1,0,11.7224,0.691141
-11.3914,1,1.09977,1,1,0,11.5961,0.673347
-11.0744,1,1.09977,1,1,0,11.3039,0.619732
-11.2793,0.943293,1.09977,1,1,0,11.2869,0.658257
-11.0464,0.958548,1.09977,2,3,0,11.5364,0.512185
-11.7434,0.892527,1.09977,2,3,0,11.8338,0.70964
-11.0123,1,1.09977,1,3,0,11.5591,0.600334
-11.0681,0.978142,1.09977,2,3,0,11.165,0.505839
-11.8351,0.833047,1.09977,1,3,0,11.8367,0.398834
-11.0729,1,1.09977,1,3,0,11.6032,0.504516
-11.0979,0.992363,1.09977,1,1,0,11.1266,0.498146
-10.9859,0.902419,1.09977,2,3,0,11.6234,0.587695
-10.9835,1,1.09977,1,1,0,10.9902,0.586203
-10.9859,0.999269,1.09977,1,1,0,10.991,0.587723
-10.9849,0.925998,1.09977,2,3,0,11.3846,0.587108
-11.23,0.916822,1.09977,2,3,0,11.485,0.650684
-10.994,1,1.09977,1,3,0,11.1627,0.592158
-10.9774,0.929782,1.09977,2,3,0,11.371,0.581974
-11.6053,0.852532,1.09977,1,3,0,11.6529,0.696842
-11.2423,1,1.09977,2,3,0,11.5018,0.469499
-11.0489,1,1.09977,2,3,0,11.1927,0.612718
-10.9654,0.945001,1.09977,2,3,0,11.3561,0.55923
-11.0525,0.913252,1.09977,2,3,0,11.4061,0.613773
-11.1013,0.985956,1.09977,1,1,0,11.1188,0.626262
-11.0133,1,1.09977,1,1,0,11.0795,0.600721
-11.0032,0.840664,1.09977,2,3,0,11.9215,0.596536
-11.2583,0.924622,1.09977,1,3,0,11.3937,0.46687
-12.218,0.749426,1.09977,1,1,0,12.2257,0.367339
-12.218,0.515399,1.09977,1,1,0,14.1177,0.367339
-11.3459,1,1.09977,2,3,0,11.9818,0.453576
-11.3835,0.988616,1.09977,1,1,0,11.4931,0.448359
-12.9392,0.632629,1.09977,1,1,0,12.9436,0.320862
-12.17,1,1.09977,2,3,0,12.9505,0.370953
-11.5819,1,1.09977,1,1,0,12.0969,0.424206
-11.0669,1,1.09977,1,1,0,11.4242,0.506182
-11.0672,0.999965,1.09977,2,3,0,11.0983,0.506085
-11.9207,0.871961,1.09977,2,3,0,12.0222,0.724195
-10.9889,0.972058,1.09977,1,3,0,11.9212,0.535275
-11.3501,0.707692,1.09977,2,3,0,12.6465,0.668076
-11.0812,0.94257,1.09977,2,3,0,11.8172,0.621469
-11.2165,0.745723,1.09977,2,3,0,12.778,0.473935
-10.9723,0.994294,1.09977,1,3,0,11.2071,0.577466
-11.7546,0.801686,1.09977,1,3,0,11.9083,0.406396
-11.5213,1,1.09977,1,1,0,11.8146,0.431075
-12.5352,0.742628,1.09977,1,1,0,12.5832,0.345294
-10.9803,0.99696,1.09977,1,3,0,12.3759,0.584095
-12.0033,0.766046,1.09977,1,3,0,12.1003,0.730411
-13.0118,0.795427,1.09977,1,1,0,13.1031,0.788432
-13.0604,0.990122,1.09977,1,1,0,13.5484,0.790654
-10.9985,0.965907,1.09977,2,3,0,13.2211,0.594382
-10.9659,0.996491,1.09977,2,3,0,11.0187,0.56776
-11.1012,0.963587,1.09977,1,3,0,11.1258,0.49735
-10.9775,0.993435,1.09977,1,3,0,11.1177,0.582008
-11.087,0.967496,1.09977,1,3,0,11.1374,0.500845
-10.9696,0.98318,1.09977,2,3,0,11.1843,0.550554
-11.6941,0.824677,1.09977,1,3,0,11.7515,0.412368
-11.229,1,1.09977,2,3,0,11.5689,0.650517
-11.229,0.688197,1.09977,1,3,0,12.5419,0.650517
-11.6007,0.90388,1.09977,1,1,0,11.6243,0.696388
-12.7403,0.757927,1.09977,1,1,0,12.7619,0.775243
-11.1663,0.941019,1.09977,2,3,0,13.1713,0.483253
-11.2288,0.993674,1.09977,2,3,0,11.2798,0.471793
-11.2088,1,1.09977,2,3,0,11.2937,0.475301
-12.4832,0.746256,1.09977,1,3,0,12.4832,0.348712
-11.033,1,1.09977,2,3,0,12.4661,0.607774
-11.0053,1,1.09977,1,1,0,11.0324,0.597457
-11.0293,0.997654,1.09977,2,3,0,11.0374,0.606543
-11.3775,0.896962,1.09977,1,3,0,11.5862,0.449162
-11.1459,1,1.09977,1,1,0,11.3321,0.487384
-11.4212,0.919206,1.09977,1,1,0,11.4431,0.443364
-11.352,1,1.09977,1,1,0,11.5061,0.452703
-10.9662,0.982001,1.09977,2,3,0,11.4495,0.568583
-10.9963,0.992664,1.09977,1,3,0,10.9974,0.593315
-11.0396,0.987307,1.09977,1,1,0,11.0432,0.609892
-11.0995,0.982736,1.09977,1,1,0,11.1122,0.625856
-10.9729,0.949422,1.09977,2,3,0,11.4045,0.546942
-10.9675,1,1.09977,1,1,0,10.9714,0.553771
-10.9703,0.999712,1.09977,2,3,0,10.9707,0.549691
-10.9737,0.99897,1.09977,1,1,0,10.9748,0.546105
-11.0004,0.99081,1.09977,1,3,0,11.0239,0.59525
-11.0858,0.97085,1.09977,1,3,0,11.172,0.501146
-10.9954,1,1.09977,1,1,0,11.0594,0.531781
-11.5885,0.895671,1.09977,2,3,0,11.7154,0.695178
-12.0624,0.887574,1.09977,1,1,0,12.148,0.734664
-10.965,0.991196,1.09977,1,3,0,11.9212,0.562735
-11.1031,0.960021,1.09977,2,3,0,11.1941,0.496891
-10.9866,0.881741,1.09977,2,3,0,11.7407,0.58815
-12.6379,0.641381,1.09977,1,3,0,12.8273,0.769885
-11.0853,1,1.09977,1,3,0,12.2746,0.622471
-11.0853,0.554036,1.09977,1,3,0,12.9459,0.622471
-11.39,0.969788,1.09977,2,3,0,11.4049,0.447474
-11.0017,0.935971,1.09977,2,3,0,11.809,0.528779
-12.363,0.657793,1.09977,1,3,0,12.8281,0.75429
-11.4597,1,1.09977,2,3,0,12.1547,0.681459
-11.0981,1,1.09977,1,1,0,11.3615,0.62552
-11.679,0.926353,1.09977,2,3,0,11.745,0.413903
-11.66,1,1.09977,1,1,0,11.8811,0.415854
-10.9703,0.945821,1.09977,2,3,0,11.9845,0.549712
-10.983,0.994984,1.09977,2,3,0,10.9986,0.585923
-11.0968,0.96543,1.09977,1,3,0,11.1592,0.498415
-10.9747,0.977944,1.09977,2,3,0,11.2284,0.54524
-12.878,0.591033,1.09977,1,3,0,13.0547,0.32435
-12.8069,1,1.09977,1,1,0,13.3814,0.328486
-11.5374,1,1.09977,2,3,0,12.4713,0.429214
-12.6907,0.907288,1.09977,2,3,0,12.6959,0.772674
-12.6907,0.659027,1.09977,1,3,0,15.7624,0.772674
-11.1376,1,1.09977,1,3,0,12.312,0.634086
-10.9657,0.883559,1.09977,2,3,0,11.8267,0.557931
-11.0332,0.981509,1.09977,1,3,0,11.0476,0.607854
-11.6697,0.898194,1.09977,2,3,0,11.8093,0.414856
-11.5387,1,1.09977,1,1,0,11.7816,0.429058
-11.5387,0.329052,1.09977,1,3,0,14.8715,0.429058
-11.2051,0.830521,1.09977,2,3,0,12.647,0.475956
-12.0598,0.772273,1.09977,1,1,0,12.0647,0.379571
-12.8204,0.807167,1.09977,1,1,0,13.0198,0.327694
-11.7494,1,1.09977,2,3,0,12.5486,0.710161
-13.1156,0.726166,1.09977,1,1,0,13.1388,0.793133
-11.6833,1,1.09977,1,1,0,12.79,0.70425
-10.9879,1,1.09977,1,3,0,11.5222,0.588874
-10.9879,0.797539,1.09977,1,3,0,11.6853,0.588874
-11.0189,0.996891,1.09977,2,3,0,11.0191,0.521561
-11.018,1,1.09977,2,3,0,11.0347,0.521908
-10.9752,1,1.09977,1,1,0,11.0051,0.544732
-11.0415,0.979264,1.09977,1,3,0,11.079,0.610475
-11.2114,0.952211,1.09977,1,1,0,11.2155,0.647627
-10.9697,0.982642,1.09977,2,3,0,11.3145,0.574436
-11.0307,0.982185,1.09977,1,3,0,11.0539,0.517306
-11.182,0.954568,1.09977,1,1,0,11.1867,0.480227
-11.1631,1,1.09977,2,3,0,11.2334,0.483903
-11.0259,1,1.09977,2,3,0,11.1255,0.518987
-10.9662,0.914302,1.09977,2,3,0,11.4629,0.568469
-10.9672,0.999683,1.09977,1,1,0,10.9674,0.570739
-11.0161,0.988159,1.09977,1,3,0,11.0177,0.601821
-11.3236,0.888324,1.09977,2,3,0,11.721,0.664527
-11.8291,0.87483,1.09977,1,1,0,11.8583,0.716901
-11.6365,1,1.09977,1,1,0,11.9238,0.699865
-12.0763,0.89588,1.09977,1,1,0,12.1772,0.735647
-14.5203,0.594749,1.09977,1,1,0,14.5217,0.843667
-11.4952,0.982378,1.09977,1,3,0,13.8736,0.685431
-10.9887,0.979734,1.09977,1,3,0,11.5178,0.535416
-12.0272,0.761696,1.09977,1,3,0,12.0791,0.382222
-11.4424,1,1.09977,1,1,0,11.9189,0.440648
-12.2792,0.733512,1.09977,2,3,0,13.5202,0.74912
-11.3499,1,1.09977,1,1,0,12.0459,0.668047
-11.1166,1,1.09977,2,3,0,11.2977,0.629672
-11.0076,1,1.09977,1,1,0,11.0865,0.598421
-10.9671,0.981939,1.09977,2,3,0,11.109,0.554456
-13.2871,0.493944,1.09977,1,3,0,13.8448,0.800537
-12.9215,1,1.09977,1,1,0,13.5973,0.784193
-11.6102,1,1.09977,1,1,0,12.6183,0.697329
-11.2005,1,1.09977,1,1,0,11.5138,0.645776
-11.7833,0.853908,1.09977,1,1,0,11.7893,0.71308
-11.748,1,1.09977,1,1,0,11.98,0.710041
-12.0775,0.9219,1.09977,1,1,0,12.2217,0.735732
-12.0775,0.588198,1.09977,1,1,0,14.0479,0.735732
-11.799,1,1.09977,1,1,0,12.1747,0.714404
-11.2053,1,1.09977,1,1,0,11.6444,0.646595
-10.9762,0.990486,1.09977,1,3,0,11.2138,0.543938
-11.9676,0.768142,1.09977,1,3,0,12.0355,0.387177
-11.4176,0.775811,1.09977,2,3,0,13.7116,0.443828
-11.7209,0.912763,1.09977,1,1,0,11.8116,0.409697
-11.4699,1,1.09977,1,1,0,11.758,0.437218
-11.4699,0.873163,1.09977,1,1,0,11.8752,0.437218
-12.179,0.810221,1.09977,1,1,0,12.2403,0.370269
-12.9039,0.938964,1.09977,2,3,0,13.1385,0.322863
-13.6397,0.825532,1.09977,1,1,0,14.0528,0.285277
-14.8635,0.747458,1.09977,1,1,0,15.3526,0.236556
-15.4831,0.874992,1.09977,1,1,0,16.3641,0.216386
-12.2145,1,1.09977,1,1,0,14.6498,0.367599
-12.2145,0.606634,1.09977,1,1,0,13.6817,0.367599
-11.3665,1,1.09977,2,3,0,11.9909,0.450678
-11.0667,0.968546,1.09977,1,3,0,11.5446,0.617727
-11.2222,0.944172,1.09977,1,3,0,11.4425,0.472929
-12.2653,0.730454,1.09977,1,1,0,12.2677,0.363856
-11.6657,0.737387,1.09977,2,3,0,14.5512,0.415272
-11.3741,1,1.09977,1,1,0,11.6578,0.449628
-11.3948,0.993725,1.09977,1,1,0,11.5162,0.446828
-11.5919,0.94217,1.09977,1,1,0,11.6905,0.423102
-10.998,1,1.09977,1,3,0,11.4226,0.530502
-13.6068,0.486694,1.09977,1,3,0,13.8119,0.286795
-13.8583,0.939391,1.09977,1,1,0,14.5454,0.275504
-10.9669,1,1.09977,1,3,0,13.4299,0.570177
-12.1239,0.722347,1.09977,1,3,0,12.3044,0.374501
-11.9162,1,1.09977,2,3,0,12.3109,0.39159
-11.2976,1,1.09977,1,1,0,11.7604,0.460678
-11.0865,0.966465,1.09977,1,3,0,11.5107,0.622768
-11.3771,0.905958,1.09977,1,3,0,11.673,0.449221
-11.3771,0.622303,1.09977,1,3,0,12.8531,0.449221
-11.3771,0.559001,1.09977,1,3,0,13.8195,0.449221
-10.9837,0.998957,1.09977,2,3,0,11.3899,0.586357
-10.9653,1,1.09977,1,3,0,10.9794,0.565245
-11.0103,0.988478,1.09977,1,3,0,11.0144,0.599536
-10.9814,1,1.09977,1,1,0,11.0032,0.584868
-10.9862,0.930712,1.09977,2,3,0,11.3508,0.587907
-11.1013,0.948771,1.09977,2,3,0,11.2795,0.626259
-10.9877,0.97377,1.09977,2,3,0,11.2683,0.535987
-11.6504,0.774037,1.09977,2,3,0,12.3166,0.416852
-11.059,1,1.09977,2,3,0,11.5733,0.615633
-11.1929,0.950156,1.09977,2,3,0,11.3976,0.478194
-11.3522,0.984142,1.09977,2,3,0,11.3978,0.452683
-11.3453,1,1.09977,1,1,0,11.4653,0.453657
-12.0218,0.93878,1.09977,2,3,0,12.0583,0.382666
-10.9977,0.984394,1.09977,1,3,0,11.9906,0.594001
-11.1186,0.984443,1.09977,2,3,0,11.1298,0.493306
-10.975,1,1.09977,1,3,0,11.0768,0.544947
-12.8387,0.598046,1.09977,1,3,0,13.0091,0.326621
-11.015,0.893066,1.09977,2,3,0,13.6003,0.52311
-12.0431,0.672483,1.09977,2,3,0,13.0775,0.380927
-11.3494,0.919154,1.09977,1,3,0,12.7419,0.667984
-11.0845,1,1.09977,1,1,0,11.2802,0.622287
-11.106,0.993841,1.09977,1,1,0,11.1369,0.627326
-12.2401,0.775841,1.09977,1,3,0,12.2588,0.746638
-11.7243,1,1.09977,2,3,0,12.2217,0.707956
-12.96,0.746586,1.09977,1,1,0,12.9892,0.786017
-12.4075,1,1.09977,1,1,0,13.0805,0.75695
-10.9682,0.978462,1.09977,1,3,0,12.2869,0.552639
-10.9773,0.955044,1.09977,2,3,0,11.1911,0.542987
-11.9341,0.776003,1.09977,1,3,0,11.9962,0.390041
-11.4752,1,1.09977,1,1,0,11.8847,0.436579
-10.9652,1,1.09977,1,3,0,11.3874,0.564458
-11.0242,0.984173,1.09977,1,3,0,11.0335,0.519589
-11.0513,0.991715,1.09977,1,1,0,11.065,0.510662
-11.1368,0.974077,1.09977,1,1,0,11.1513,0.489308
-11.0182,0.983196,1.09977,1,3,0,11.2295,0.602596
-11.1476,0.963059,1.09977,1,1,0,11.15,0.636067
-11.7481,0.939781,1.09977,2,3,0,11.7492,0.710053
-11.8105,0.984417,1.09977,1,1,0,12.0098,0.715367
-12.1108,0.823128,1.09977,2,3,0,13.9332,0.738046
-11.9279,1,1.09977,1,1,0,12.2822,0.724752
-11.2664,1,1.09977,1,1,0,11.7618,0.656334
-11.024,0.976083,1.09977,1,3,0,11.3725,0.519694
-10.9781,1,1.09977,1,1,0,11.0103,0.54239
-11.0152,0.995616,1.09977,2,3,0,11.0171,0.601453
-11.1648,0.838125,1.09977,2,3,0,11.9575,0.483558
-11.2768,0.966244,1.09977,1,1,0,11.3204,0.463901
-11.9271,0.941757,1.09977,2,3,0,11.9346,0.724692
-10.9923,0.970581,1.09977,1,3,0,11.9378,0.533422
-11.0876,0.971185,1.09977,1,1,0,11.0883,0.500691
-11.1256,0.988376,1.09977,1,1,0,11.1567,0.491726
-11.0009,1,1.09977,2,3,0,11.0883,0.529124
-11.0197,0.962045,1.09977,2,3,0,11.1898,0.521267
-11.4024,0.913844,1.09977,1,3,0,11.4028,0.445827
-11.0264,0.922317,1.09977,2,3,0,11.9259,0.518817
-11.2535,0.891014,1.09977,2,3,0,11.6326,0.654379
-12.3834,0.876035,1.09977,2,3,0,12.4866,0.355476
-11.2993,1,1.09977,1,1,0,12.0679,0.460422
-11.0396,0.916084,1.09977,2,3,0,11.8113,0.514342
-11.0259,1,1.09977,2,3,0,11.0516,0.518976
-10.9819,1,1.09977,1,1,0,11.0134,0.539653
-11.0461,0.980515,1.09977,1,1,0,11.0464,0.512255
-10.9903,0.987536,1.09977,2,3,0,11.1211,0.590224
-10.974,1,1.09977,2,3,0,10.9856,0.5458
-11.809,0.785311,1.09977,1,3,0,12.0217,0.715242
-11.3109,1,1.09977,1,1,0,11.7045,0.662772
-10.9671,0.994155,1.09977,1,3,0,11.2778,0.554533
-11.4105,0.889446,1.09977,1,3,0,11.4477,0.444762
-11.2802,1,1.09977,1,1,0,11.4456,0.463369
-11.0018,1,1.09977,2,3,0,11.2512,0.595916
-11.0018,0.408069,1.09977,1,3,0,13.7471,0.595916
-10.9651,1,1.09977,1,3,0,10.9945,0.564182
-11.0266,0.927201,1.09977,2,3,0,11.3335,0.605609
-11.0503,0.997689,1.09977,2,3,0,11.0644,0.613149
-11.4876,0.91066,1.09977,1,3,0,11.488,0.684595
-11.1048,0.954503,1.09977,1,3,0,11.7435,0.496489
-10.9885,0.966253,1.09977,2,3,0,11.3028,0.535517
-10.9814,0.609379,1.09977,2,3,0,13.4983,0.584859
-11.1159,0.96007,1.09977,1,3,0,11.1799,0.493915
-11.2133,0.97054,1.09977,1,1,0,11.2445,0.474505
-11.0216,1,1.09977,1,1,0,11.1561,0.520545
-11.3788,0.945816,1.09977,2,3,0,11.421,0.671766
-11.0479,0.931566,1.09977,2,3,0,11.8794,0.511703
-11.5473,0.890194,1.09977,1,3,0,11.5473,0.428084
-11.6237,0.977316,1.09977,1,1,0,11.7869,0.419672
-11.4021,0.814211,1.09977,2,3,0,13.0504,0.674663
-11.0259,0.898093,1.09977,2,3,0,12.1814,0.518984
-10.9771,0.982381,1.09977,2,3,0,11.1288,0.581672
-11.5781,0.8427,1.09977,1,3,0,11.719,0.424625
-11.4314,1,1.09977,1,1,0,11.6507,0.442052
-11.1184,0.95827,1.09977,1,3,0,11.7023,0.630066
-11.1184,0.918567,1.09977,1,1,0,11.3456,0.630066
-11.0088,1,1.09977,1,1,0,11.0883,0.598925
-11.5725,0.902563,1.09977,2,3,0,11.7222,0.425243
-13.1011,0.642944,1.09977,1,1,0,13.1271,0.311968
-11.7145,1,1.09977,1,1,0,12.7621,0.410328
-13.3925,0.855306,1.09977,2,3,0,13.4311,0.297024
-13.3268,1,1.09977,1,1,0,14.0363,0.300282
-12.2393,1,1.09977,1,1,0,13.2272,0.365763
-10.9724,0.926213,1.09977,2,3,0,12.6963,0.547394
-13.5374,0.514127,1.09977,2,3,0,14.8984,0.290043
-12.0955,1,1.09977,1,1,0,13.2667,0.376725
-13.503,0.6787,1.09977,1,1,0,13.6326,0.291675
-13.0223,1,1.09977,1,1,0,13.8696,0.316242
-12.8465,1,1.09977,1,1,0,13.4854,0.326171
-12.7296,1,1.09977,1,1,0,13.3064,0.333104
-11.3901,1,1.09977,2,3,0,12.4484,0.673177
-11.1039,0.957122,1.09977,2,3,0,11.6462,0.496711
-10.969,0.982264,1.09977,2,3,0,11.2058,0.551389
-10.9878,0.99428,1.09977,1,1,0,10.9879,0.535904
-10.9994,0.975956,1.09977,2,3,0,11.1067,0.529851
-10.9994,0.625254,1.09977,1,3,0,12.5355,0.529851
-11.0085,0.999073,1.09977,2,3,0,11.0174,0.525769
-12.3683,0.700702,1.09977,1,3,0,12.4252,0.356523
-10.966,1,1.09977,1,3,0,12.1424,0.567881
-10.9674,0.999579,1.09977,1,1,0,10.9675,0.570969
-10.9674,0.56539,1.09977,1,3,0,12.6532,0.570969
-10.965,0.997989,1.09977,2,3,0,10.9777,0.562359
-11.1637,0.948291,1.09977,1,3,0,11.1879,0.483777
-12.2218,0.696998,1.09977,1,3,0,12.995,0.745456
-11.3082,1,1.09977,1,1,0,11.9874,0.66239
-11.2572,1,1.09977,1,1,0,11.3676,0.654949
-11.2572,0.303324,1.09977,1,3,0,15.1156,0.654949
-10.9664,1,1.09977,1,3,0,11.2003,0.568884
-11.1003,0.966942,1.09977,2,3,0,11.1664,0.497566
-11.0065,1,1.09977,1,1,0,11.0746,0.526608
-12.7353,0.63095,1.09977,1,3,0,12.8269,0.332757
-11.1091,0.961818,1.09977,1,3,0,12.931,0.628037
-11.0022,1,1.09977,2,3,0,11.0822,0.528524
-10.9656,0.999044,1.09977,2,3,0,11.0074,0.566786
-11.0032,0.989616,1.09977,1,3,0,11.0116,0.528077
-11.3669,0.742272,1.09977,2,3,0,12.451,0.67025
-11.1479,1,1.09977,1,1,0,11.3269,0.636129
-11.7487,0.84799,1.09977,1,1,0,11.7498,0.710103
-11.5824,1,1.09977,1,1,0,11.8415,0.694571
-14.3738,0.388728,1.09977,1,3,0,16.4841,0.254432
-12.3804,1,1.09977,1,1,0,13.9732,0.355683
-11.3385,0.828691,1.09977,2,3,0,14.0331,0.454626
-12.966,0.814625,1.09977,2,3,0,12.9669,0.319357
-11.0716,1,1.09977,1,3,0,12.4421,0.504871
-11.7623,0.850171,1.09977,1,3,0,11.7627,0.405657
-11.1774,1,1.09977,1,1,0,11.5947,0.481104
-11.3703,0.942683,1.09977,1,1,0,11.4078,0.450156
-11.3703,0.498502,1.09977,1,3,0,13.4472,0.450156
-11.3798,0.997115,1.09977,1,1,0,11.5021,0.448857
-11.3798,0.750301,1.09977,1,1,0,12.0835,0.448857
-10.9669,1,1.09977,1,3,0,11.2883,0.554933
-10.965,0.998532,1.09977,2,3,0,10.9743,0.563254
-10.9699,0.998503,1.09977,2,3,0,10.9734,0.574693
-11.7067,0.823787,1.09977,1,3,0,11.7876,0.706382
-11.6448,1,1.09977,1,1,0,11.8641,0.700659
-11.2009,0.934753,1.09977,2,3,0,12.0907,0.476727
-11.0155,1,1.09977,1,1,0,11.145,0.52289
-11.5805,0.772828,1.09977,2,3,0,12.3258,0.424355
-10.9716,0.994792,1.09977,1,3,0,11.5174,0.57672
-11.7964,0.805026,1.09977,1,3,0,11.885,0.714187
-11.169,0.936801,1.09977,1,3,0,12.1808,0.482735
-10.9825,1,1.09977,2,3,0,11.1585,0.585562
-11.5373,0.887302,1.09977,2,3,0,11.7469,0.429223
-10.9658,1,1.09977,1,3,0,11.4204,0.557742
-11.1018,0.865736,1.09977,2,3,0,11.6625,0.62637
-11.6678,0.821271,1.09977,2,3,0,12.4114,0.702821
-11.0295,0.964248,1.09977,1,3,0,11.7809,0.517737
-10.9838,1,1.09977,2,3,0,11.0177,0.586441
-12.272,0.712029,1.09977,1,3,0,12.4036,0.748668
-11.3948,0.903345,1.09977,1,3,0,13.0888,0.446834
-12.6871,0.523883,1.09977,2,3,0,14.9641,0.335691
-11.561,1,1.09977,1,1,0,12.4063,0.426527
-10.988,0.996353,1.09977,2,3,0,11.5875,0.588924
-11.2211,0.959691,1.09977,2,3,0,11.2763,0.473123
-11.8895,0.928853,1.09977,2,3,0,11.9031,0.393937
-13.3442,0.664855,1.09977,1,1,0,13.4285,0.299415
-11.2248,0.951312,1.09977,1,3,0,13.781,0.649842
-11.0713,1,1.09977,1,1,0,11.1917,0.618947
-11.3302,0.929071,1.09977,1,1,0,11.3343,0.665415
-10.9807,1,1.09977,2,3,0,11.3099,0.540465
-11.2911,0.912023,1.09977,1,3,0,11.4021,0.659971
-12.6248,0.772968,1.09977,1,3,0,12.6265,0.769185
-11.1359,1,1.09977,1,3,0,12.2581,0.633739
-11.0276,1,1.09977,1,1,0,11.1098,0.605962
-11.0436,0.564139,1.09977,2,3,0,14.1628,0.611141
-11.9059,0.86171,1.09977,2,3,0,12.1094,0.392493
-11.9122,0.999385,1.09977,2,3,0,12.1952,0.391941
-11.5316,1,1.09977,2,3,0,11.911,0.429875
-10.9673,0.956857,1.09977,2,3,0,11.7824,0.554119
-11.0237,0.97726,1.09977,2,3,0,11.0877,0.519784
-11.0311,0.997743,1.09977,1,1,0,11.0477,0.517176
-11.0356,0.998624,1.09977,1,1,0,11.0549,0.515657
-11.0635,0.997149,1.09977,2,3,0,11.0804,0.507115
-11.4543,0.796298,1.09977,2,3,0,12.2423,0.680843
-11.7915,0.865031,1.09977,1,3,0,12.7275,0.402878
-11.2387,1,1.09977,1,1,0,11.647,0.470104
-11.2612,0.993154,1.09977,1,1,0,11.3409,0.466399
-13.3437,0.739434,1.09977,2,3,0,13.4718,0.802888
-11.9644,1,1.09977,2,3,0,13.08,0.727526
-10.9673,0.998782,1.09977,1,3,0,11.804,0.570907
-11.1015,0.963253,1.09977,1,3,0,11.1316,0.497276
-11.2273,0.987371,1.09977,2,3,0,11.2512,0.47206
-11.0724,0.776485,1.09977,2,3,0,12.5704,0.619235
-11.1575,0.975854,1.09977,1,1,0,11.1755,0.637994
-11.1778,0.994265,1.09977,1,1,0,11.2297,0.641771
-10.9669,0.995936,1.09977,1,3,0,11.1594,0.554818
-12.7586,0.608775,1.09977,2,3,0,13.7824,0.331356
-11.0607,1,1.09977,1,3,0,12.286,0.507906
-11.3208,0.911182,1.09977,1,3,0,11.5813,0.664145
-11.0491,1,1.09977,2,3,0,11.2443,0.612776
-11.9238,0.816922,1.09977,1,3,0,11.9432,0.724433
-10.9775,1,1.09977,1,3,0,11.7373,0.582043
-10.9814,0.998856,1.09977,1,1,0,10.9844,0.584821
-11.0648,0.793114,1.09977,2,3,0,12.1338,0.617222
-11.3311,0.972335,1.09977,2,3,0,11.3456,0.455693
-11.63,0.971162,1.09977,2,3,0,11.6975,0.418999
-11.5077,1,1.09977,1,1,0,11.7367,0.432676
-11.7415,0.932319,1.09977,1,1,0,11.8673,0.407669
-12.7939,0.738956,1.09977,1,1,0,12.8843,0.329252
-11.6537,1,1.09977,1,1,0,12.5288,0.416506
-14.8526,0.260965,1.09977,2,3,0,17.955,0.85301
-13.6149,1,1.09977,1,1,0,14.9396,0.813574
-12.1943,0.858392,1.09977,1,3,0,16.0209,0.369108
-11.2164,1,1.09977,2,3,0,11.9026,0.47395
-12.0932,0.733852,1.09977,1,3,0,12.9018,0.736822
-11.3956,1,1.09977,1,1,0,11.9384,0.673861
-11.7448,0.912245,1.09977,1,1,0,11.8058,0.709758
-10.9778,0.967773,1.09977,2,3,0,11.9406,0.582215
-11.2268,0.941565,1.09977,1,3,0,11.2353,0.650156
-11.6541,0.890552,1.09977,1,1,0,11.6727,0.701537
-11.2576,1,1.09977,1,1,0,11.574,0.655011
-11.2576,0.855568,1.09977,1,3,0,12.2087,0.655011
-11.5722,0.91826,1.09977,1,1,0,11.6072,0.693537
-11.8786,0.924794,1.09977,1,1,0,11.9863,0.720904
-11.3887,1,1.09977,1,1,0,11.7935,0.673006
-11.0236,1,1.09977,1,3,0,11.2848,0.604572
-11.122,0.960669,1.09977,2,3,0,11.2732,0.492544
-11.0108,1,1.09977,1,1,0,11.0908,0.524785
-11.1115,0.989823,1.09977,2,3,0,11.1142,0.62857
-10.9814,0.991018,1.09977,1,3,0,11.1381,0.540012
-11.0664,0.972793,1.09977,1,3,0,11.1211,0.617629
-11.208,0.947131,1.09977,2,3,0,11.4283,0.475445
-11.0544,0.787706,1.09977,2,3,0,12.4628,0.614331
