# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = bern_1_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = /var/folders/fn/y98bp0qn4wggf910v31fp44c0000gp/T/tmpwehwblp5/cgt70msg.json
# init = 2 (Default)
# random
#   seed = 68769
# output
#   file = /Users/dominikwozniak/study/data_analytics/results/bern_1-20220305105506_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-11.2184,0.946984,1.04554,2,3,0,11.6125,0.648781
-10.9879,0.986342,1.04554,1,3,0,11.2473,0.535861
-11.193,0.885925,1.04554,2,3,0,11.5777,0.644479
-11.5363,0.908405,1.04554,1,1,0,11.5573,0.689836
-11.0175,1,1.04554,2,3,0,11.4661,0.522135
-11.3082,0.912976,1.04554,1,1,0,11.3083,0.459074
-11.0302,1,1.04554,2,3,0,11.2618,0.606852
-13.2327,0.555426,1.04554,1,3,0,13.4283,0.798235
-13.1979,1,1.04554,2,3,0,13.7657,0.79674
-11.9295,1,1.04554,1,1,0,12.9617,0.72487
-11.5189,1,1.04554,1,1,0,11.9061,0.687992
-11.018,1,1.04554,1,3,0,11.3781,0.602524
-10.9654,1,1.04554,1,3,0,11.0058,0.566052
-10.9964,0.992122,1.04554,1,3,0,10.9984,0.593384
-11.3352,0.938586,1.04554,2,3,0,11.4298,0.455103
-11.1095,1,1.04554,1,1,0,11.2831,0.495389
-11.6362,0.931176,1.04554,2,3,0,11.6722,0.699843
-11.6362,0.726895,1.04554,1,1,0,12.6407,0.699843
-11.4623,1,1.04554,1,1,0,11.6972,0.681756
-11.7068,0.936884,1.04554,1,1,0,11.8024,0.706393
-10.9995,1,1.04554,2,3,0,11.6483,0.529811
-11.696,0.810418,1.04554,1,3,0,11.9456,0.705416
-11.1231,1,1.04554,1,1,0,11.5353,0.631077
-11.1584,0.989797,1.04554,1,1,0,11.1988,0.638164
-11.1584,0.853012,1.04554,1,1,0,11.5721,0.638164
-10.9685,0.919856,1.04554,2,3,0,11.6365,0.552095
-10.9688,0.999918,1.04554,1,1,0,10.9698,0.551711
-11.0089,0.838305,1.04554,2,3,0,11.8022,0.525606
-10.9687,1,1.04554,1,3,0,10.9966,0.551919
-11.007,0.980021,1.04554,2,3,0,11.0678,0.526403
-10.9664,0.737523,1.04554,2,3,0,12.4645,0.555905
-11.2439,0.929335,1.04554,1,3,0,11.2646,0.46924
-11.2439,0.78528,1.04554,1,1,0,11.8023,0.46924
-11.0685,0.968793,1.04554,2,3,0,11.4352,0.618206
-11.0685,0.674446,1.04554,1,3,0,12.4536,0.618206
-11.0338,1,1.04554,2,3,0,11.0731,0.608027
-10.9996,0.851954,1.04554,2,3,0,11.8612,0.594915
-11.1568,0.87835,1.04554,2,3,0,11.665,0.485166
-11.0206,0.982443,1.04554,1,3,0,11.2468,0.603479
-11.3592,0.946994,1.04554,2,3,0,11.4235,0.451692
-13.4871,0.743898,1.04554,2,3,0,13.5996,0.808651
-11.7765,1,1.04554,1,1,0,13.0971,0.712503
-11.0336,1,1.04554,2,3,0,11.6706,0.516307
-11.6736,0.854358,1.04554,1,3,0,11.6761,0.414459
-11.0654,0.966337,1.04554,1,3,0,11.8171,0.617385
-12.2344,0.810322,1.04554,2,3,0,12.5446,0.366124
-11.6611,1,1.04554,1,1,0,12.1914,0.415744
-12.7357,0.916192,1.04554,2,3,0,12.7367,0.775004
-12.8331,0.979091,1.04554,1,1,0,13.2592,0.779904
-11.0352,0.944602,1.04554,1,3,0,12.9126,0.515777
-11.7818,0.791394,1.04554,1,3,0,12.1333,0.71295
-11.0333,1,1.04554,2,3,0,11.6756,0.51641
-10.965,1,1.04554,1,3,0,11.0202,0.562737
-10.965,0.976482,1.04554,1,3,0,11.0368,0.562737
-10.9806,0.995205,1.04554,2,3,0,10.9913,0.540549
-13.2982,0.521751,1.04554,1,3,0,13.4911,0.301725
-11.9628,1,1.04554,2,3,0,12.9724,0.727404
-11.1806,0.85051,1.04554,2,3,0,13.5289,0.480492
-11.0271,0.921385,1.04554,2,3,0,11.6006,0.518578
-10.9652,0.775883,1.04554,2,3,0,12.2305,0.560457
-11.4257,0.881842,1.04554,1,3,0,11.4967,0.677502
-11.2172,1,1.04554,1,1,0,11.4074,0.648592
-11.261,0.995872,1.04554,2,3,0,11.3266,0.655527
-11.046,1,1.04554,1,1,0,11.2013,0.611853
-11.2968,0.972322,1.04554,2,3,0,11.2987,0.66078
-11.529,0.979333,1.04554,2,3,0,11.5856,0.689065
-11.3565,1,1.04554,1,1,0,11.5625,0.668911
-11.1037,1,1.04554,2,3,0,11.285,0.49675
-11.1037,0.488642,1.04554,1,3,0,13.0467,0.49675
-13.9987,0.459539,1.04554,1,3,0,14.098,0.269506
-13.2667,1,1.04554,1,1,0,14.3275,0.30332
-11.0429,0.986731,1.04554,1,3,0,13.1942,0.610907
-11.0157,0.80527,1.04554,2,3,0,12.1656,0.601659
-11.0279,0.996346,1.04554,1,1,0,11.0411,0.60607
-10.9657,0.970908,1.04554,2,3,0,11.1873,0.557805
-10.9825,0.988282,1.04554,2,3,0,11.0225,0.58556
-10.9655,0.992915,1.04554,2,3,0,11.0205,0.558528
-11.0552,0.976863,1.04554,1,3,0,11.0617,0.509525
-11.3506,0.88293,1.04554,2,3,0,11.7206,0.668139
-11.5115,0.956867,1.04554,1,1,0,11.5925,0.687194
-12.6912,0.742868,1.04554,1,1,0,12.7042,0.7727
-11.548,1,1.04554,1,1,0,12.4237,0.69106
-12.2222,0.943777,1.04554,2,3,0,12.2226,0.367024
-10.9915,0.97581,1.04554,2,3,0,12.3455,0.590876
-10.9663,0.996276,1.04554,2,3,0,11.0129,0.568697
-11.2351,0.928642,1.04554,1,3,0,11.2778,0.470717
-11.0312,0.88,1.04554,2,3,0,11.9236,0.607167
-10.9668,0.992607,1.04554,2,3,0,11.0735,0.569958
-10.9667,0.99419,1.04554,2,3,0,10.996,0.569769
-10.9912,0.989247,1.04554,2,3,0,11.0227,0.590722
-10.9679,1,1.04554,2,3,0,10.9889,0.553139
-11.1566,0.952303,1.04554,1,3,0,11.1665,0.485189
-10.9963,1,1.04554,2,3,0,11.1339,0.593325
-11.0805,0.975078,1.04554,1,1,0,11.0819,0.621284
-10.9666,1,1.04554,1,3,0,11.0531,0.569415
-11.1061,0.963316,1.04554,2,3,0,11.1812,0.496172
-11.0849,1,1.04554,1,1,0,11.1332,0.501378
-11.3759,0.967539,1.04554,2,3,0,11.3849,0.449383
-11.0413,1,1.04554,1,1,0,11.2722,0.513765
-11.0413,0.851613,1.04554,1,3,0,11.4944,0.513765
-11.1342,0.971334,1.04554,1,1,0,11.1461,0.48987
-11.0947,1,1.04554,1,1,0,11.1557,0.498932
-10.9658,1,1.04554,1,3,0,11.0638,0.557485
-10.9652,1,1.04554,2,3,0,10.9657,0.564945
-11.479,0.870708,1.04554,1,3,0,11.5465,0.683641
-11.5126,0.990976,1.04554,1,1,0,11.6523,0.687316
-11.1777,1,1.04554,2,3,0,11.4372,0.641747
-11.6015,0.961052,1.04554,2,3,0,11.6168,0.422055
-13.4957,0.575667,1.04554,1,1,0,13.5139,0.292026
-12.0875,0.763113,1.04554,2,3,0,16.6305,0.377363
-11.0926,1,1.04554,1,3,0,11.7804,0.499453
-11.2001,0.966884,1.04554,1,1,0,11.2247,0.476872
-11.2001,0.711939,1.04554,1,1,0,11.9672,0.476872
-13.2915,0.592573,1.04554,1,3,0,13.305,0.302061
-12.5311,1,1.04554,1,1,0,13.4114,0.345559
-12.5311,0.696313,1.04554,1,1,0,13.7543,0.345559
-11.0785,0.866016,1.04554,2,3,0,13.5968,0.503042
-11.0492,1,1.04554,1,1,0,11.0908,0.511313
-11.4111,0.837079,1.04554,2,3,0,11.9615,0.675749
-11.0926,0.957448,1.04554,2,3,0,11.6443,0.49944
-11.3116,0.97792,1.04554,2,3,0,11.3266,0.458559
-11.2524,1,1.04554,1,1,0,11.3728,0.467828
-11.1568,0.844339,1.04554,2,3,0,12.1074,0.485156
-11.1568,0.573716,1.04554,1,3,0,12.6929,0.485156
-11.2599,0.968267,1.04554,1,1,0,11.3039,0.466601
-12.7661,0.80686,1.04554,2,3,0,12.8645,0.776554
-11.0241,0.948131,1.04554,1,3,0,12.8152,0.519657
-10.9804,1,1.04554,2,3,0,11.0113,0.540668
-10.9751,0.93023,1.04554,2,3,0,11.3239,0.544849
-10.9762,0.999659,1.04554,1,1,0,10.9791,0.54391
-10.9652,0.99865,1.04554,2,3,0,10.9835,0.560354
-11.4758,0.880473,1.04554,2,3,0,11.716,0.683282
-11.5597,0.84672,1.04554,2,3,0,12.8499,0.692263
-11.2287,0.586647,1.04554,2,3,0,15.077,0.471808
-11.8713,0.758334,1.04554,2,3,0,12.8102,0.72032
-11.9208,0.987625,1.04554,1,1,0,12.1586,0.724206
-11.6459,1,1.04554,1,1,0,11.9852,0.700763
-12.3019,0.774555,1.04554,2,3,0,14.0572,0.750541
-11.5654,1,1.04554,1,1,0,12.1685,0.692848
-10.9657,0.993204,1.04554,1,3,0,11.4824,0.558014
-11.0254,0.827308,1.04554,2,3,0,11.8657,0.519172
-11.5096,0.889158,1.04554,1,3,0,11.5104,0.432446
-11.0841,1,1.04554,1,1,0,11.3804,0.501582
-11.0542,1,1.04554,1,1,0,11.0976,0.509809
-12.0973,0.76913,1.04554,1,3,0,12.1068,0.376583
-11.4348,1,1.04554,1,1,0,11.9578,0.441608
-11.0926,0.963304,1.04554,1,3,0,11.643,0.624226
-11.1199,0.923862,1.04554,2,3,0,11.5541,0.630394
-10.9964,0.987241,1.04554,1,3,0,11.1704,0.531326
-11.0537,0.982218,1.04554,1,1,0,11.0571,0.509949
-14.7657,0.353847,1.04554,1,3,0,15.0009,0.239978
-11.5058,1,1.04554,1,3,0,13.8327,0.432891
-12.7223,0.494361,1.04554,2,3,0,15.3135,0.333543
-11.1666,0.952637,1.04554,1,3,0,13.0024,0.639718
-11.5889,0.961122,1.04554,2,3,0,11.6063,0.42343
-10.969,0.972088,1.04554,2,3,0,11.7391,0.57348
-10.9674,0.997766,1.04554,2,3,0,10.9802,0.571065
-11.1864,0.736815,1.04554,2,3,0,12.4037,0.643323
-11.1596,1,1.04554,1,1,0,11.2311,0.638401
-11.8592,0.823366,1.04554,1,1,0,11.8599,0.71935
-11.0031,0.951481,1.04554,2,3,0,12.1906,0.596477
-11.22,0.935355,1.04554,1,3,0,11.3398,0.473323
-11.3132,0.990448,1.04554,2,3,0,11.3776,0.458332
-11.0877,1,1.04554,2,3,0,11.2522,0.62306
-11.3985,0.914457,1.04554,1,1,0,11.4034,0.67422
-11.4352,0.989985,1.04554,1,1,0,11.5524,0.678624
-11.0406,1,1.04554,1,3,0,11.3205,0.610213
-11.0105,0.967463,1.04554,2,3,0,11.2276,0.599607
-11.9561,0.773658,1.04554,2,3,0,12.6251,0.726895
-11.1912,0.914374,1.04554,2,3,0,12.7544,0.644159
-11.0218,0.975021,1.04554,2,3,0,11.3196,0.520476
-11.0782,0.982517,1.04554,1,1,0,11.0882,0.50313
-11.0782,0.778589,1.04554,1,3,0,11.7802,0.50313
-11.0108,1,1.04554,1,1,0,11.0632,0.524785
-11.4448,0.796316,1.04554,2,3,0,12.1149,0.440352
-11.7313,0.662947,1.04554,2,3,0,13.6442,0.408673
-11.0484,1,1.04554,2,3,0,11.6817,0.612579
-10.9942,0.845824,1.04554,2,3,0,11.915,0.592272
-10.9749,1,1.04554,1,1,0,10.9892,0.579855
-11.7045,0.812699,1.04554,1,3,0,11.8496,0.411326
-11.252,1,1.04554,1,1,0,11.6001,0.467893
-13.7543,0.534106,1.04554,1,3,0,13.7726,0.280087
-11.2599,1,1.04554,1,3,0,13.021,0.466608
-11.7397,0.956576,1.04554,2,3,0,11.7432,0.709313
-12.3921,0.950392,1.04554,2,3,0,12.4888,0.756032
-13.7051,0.755922,1.04554,1,1,0,13.8242,0.816932
-11.2184,1,1.04554,2,3,0,13.1614,0.473594
-11.1938,1,1.04554,1,1,0,11.2778,0.478029
-10.9687,0.971808,1.04554,2,3,0,11.3536,0.5519
-12.4258,0.653021,1.04554,1,3,0,12.7392,0.758023
-11.4101,1,1.04554,1,1,0,12.1735,0.675629
-11.7713,0.845176,1.04554,2,3,0,12.7605,0.4048
-11.7713,0.595402,1.04554,1,1,0,13.105,0.4048
-11.7247,0.861295,1.04554,2,3,0,13.0352,0.707993
-11.162,1,1.04554,1,1,0,11.5716,0.63885
-10.9659,0.997177,1.04554,1,3,0,11.1366,0.557328
-11.2737,0.897104,1.04554,2,3,0,11.5317,0.464388
-11.7088,0.958082,1.04554,2,3,0,11.751,0.410897
-11.5145,1,1.04554,1,1,0,11.7873,0.431874
-12.1995,0.570542,1.04554,2,3,0,14.5437,0.36872
-13.6717,0.664771,1.04554,1,1,0,13.8259,0.283809
-11.5793,1,1.04554,2,3,0,13.072,0.424493
-11.9597,0.891249,1.04554,1,1,0,12.0901,0.387846
-10.9835,1,1.04554,1,3,0,11.7017,0.538585
-10.965,1,1.04554,1,3,0,10.9798,0.562138
-11.4883,0.867251,1.04554,1,3,0,11.5649,0.684667
-10.9762,0.997414,1.04554,2,3,0,11.4894,0.543904
-13.414,0.641577,1.04554,2,3,0,13.9653,0.805748
-15.3512,0.712516,1.04554,1,1,0,15.514,0.865688
-15.6439,0.986367,1.04554,2,3,0,16.4653,0.872475
-11.2831,1,1.04554,2,3,0,14.5973,0.462908
-11.0618,1,1.04554,2,3,0,11.228,0.616403
-10.9815,0.863766,1.04554,2,3,0,11.8223,0.584943
-11.0242,0.987186,1.04554,1,1,0,11.0251,0.604764
-11.1377,0.925005,1.04554,2,3,0,11.4539,0.634093
-11.3921,0.930061,1.04554,1,1,0,11.4095,0.673432
-11.9232,0.825746,1.04554,1,3,0,12.7894,0.390982
-11.1295,1,1.04554,1,1,0,11.6778,0.49088
-11.308,0.981908,1.04554,2,3,0,11.3357,0.459108
-11.057,0.971973,1.04554,1,3,0,11.4571,0.615067
-11.25,0.910123,1.04554,2,3,0,11.6072,0.468218
-11.25,0.644899,1.04554,1,3,0,12.5202,0.468218
-11.2115,1,1.04554,1,1,0,11.3083,0.474823
-12.1556,0.747924,1.04554,1,1,0,12.1604,0.372051
-10.9957,1,1.04554,1,3,0,11.8401,0.531649
-11.4959,0.881482,1.04554,1,3,0,11.5037,0.434072
-10.9719,0.994585,1.04554,1,3,0,11.4361,0.57703
-11.0816,0.869816,1.04554,2,3,0,11.6488,0.502233
-11.0443,1,1.04554,1,1,0,11.0888,0.51283
-11.092,0.985159,1.04554,1,1,0,11.1095,0.499587
-11.6184,0.754118,1.04554,2,3,0,12.5361,0.69812
-11.1673,1,1.04554,1,1,0,11.5013,0.639835
-11.0176,0.981192,1.04554,1,3,0,11.254,0.522066
-11.1438,0.961238,1.04554,1,1,0,11.1479,0.487818
-11.0373,1,1.04554,1,1,0,11.1202,0.515088
-11.645,0.862118,1.04554,1,3,0,11.6465,0.417414
-11.7792,0.960118,1.04554,1,1,0,11.9658,0.404048
-11.2454,0.935444,1.04554,1,3,0,12.2517,0.65313
-11.0219,1,1.04554,1,1,0,11.18,0.603961
-10.9725,0.989232,1.04554,2,3,0,11.0842,0.547329
-11.1437,0.884077,1.04554,2,3,0,11.5598,0.635308
-12.5906,0.703143,1.04554,2,3,0,13.7221,0.767338
-11.451,1,1.04554,2,3,0,12.2861,0.439574
-11.451,0.770653,1.04554,1,1,0,12.1025,0.439574
-11.1395,1,1.04554,1,1,0,11.3733,0.488722
-11.1395,0.947332,1.04554,1,1,0,11.2895,0.488722
-10.9784,0.99271,1.04554,1,3,0,11.1504,0.582721
-10.9756,1,1.04554,1,1,0,10.9803,0.580436
-10.9914,0.995203,1.04554,1,1,0,10.9926,0.590796
-11.7245,0.808346,1.04554,1,3,0,11.9198,0.409342
-11.0936,1,1.04554,1,1,0,11.5286,0.499192
-10.9741,0.798345,1.04554,2,3,0,12.1751,0.579187
-11.1447,0.747574,1.04554,2,3,0,12.3589,0.635499
-11.3671,0.979521,1.04554,2,3,0,11.3889,0.670284
-10.9709,1,1.04554,1,3,0,11.2757,0.575889
-11.0665,0.977074,1.04554,1,3,0,11.0685,0.617658
-11.0665,0.499488,1.04554,1,3,0,13.3195,0.617658
-11.8503,0.837071,1.04554,1,3,0,11.8574,0.718636
-11.2465,0.9219,1.04554,2,3,0,12.3957,0.468801
-11.8551,0.640014,1.04554,2,3,0,13.4882,0.397012
-12.5579,0.813914,1.04554,1,1,0,12.7212,0.343822
-11.9659,1,1.04554,1,1,0,12.593,0.387325
-11.1227,1,1.04554,1,1,0,11.7045,0.492385
-12.2384,0.692875,1.04554,1,3,0,12.9108,0.746527
-12.0867,1,1.04554,1,1,0,12.4681,0.736374
-11.3376,1,1.04554,1,1,0,11.9038,0.666415
-11.4853,0.960172,1.04554,1,1,0,11.5652,0.68434
-11.9555,0.835589,1.04554,1,3,0,12.9551,0.388209
-10.9651,1,1.04554,1,3,0,11.7659,0.564003
-11.4564,0.880645,1.04554,2,3,0,11.7086,0.681083
-11.3482,1,1.04554,1,1,0,11.5162,0.667825
-11.2915,1,1.04554,1,1,0,11.4161,0.660024
-11.3882,0.9734,1.04554,1,1,0,11.4646,0.67294
-12.3308,0.781976,1.04554,1,1,0,12.3427,0.752326
-11.4964,1,1.04554,2,3,0,12.1011,0.434015
-11.1042,1,1.04554,1,1,0,11.3818,0.496623
-11.8501,0.793003,1.04554,1,1,0,11.8503,0.397465
-11.0675,0.965581,1.04554,1,3,0,11.9837,0.617931
-11.1095,0.995897,1.04554,2,3,0,11.1329,0.628125
-11.1095,0.740038,1.04554,1,3,0,12.2862,0.628125
-11.6287,0.863142,1.04554,1,1,0,11.6296,0.699123
-10.9701,1,1.04554,1,3,0,11.4924,0.575013
-11.3705,0.88819,1.04554,2,3,0,11.6471,0.670713
-11.0204,1,1.04554,1,3,0,11.2684,0.603414
-11.1745,0.955417,1.04554,1,1,0,11.1766,0.641174
-11.1745,0.804121,1.04554,1,1,0,11.7469,0.641174
-11.6246,0.881776,1.04554,1,1,0,11.635,0.698724
-11.4409,1,1.04554,1,1,0,11.6756,0.679294
-11.2413,1,1.04554,1,1,0,11.4325,0.652486
-11.1332,1,1.04554,2,3,0,11.2421,0.633179
-11.1047,1,1.04554,1,1,0,11.1612,0.627042
-11.2134,0.897559,1.04554,2,3,0,11.7488,0.647955
-11.2134,0.46053,1.04554,1,3,0,13.6896,0.647955
-12.9941,0.56843,1.04554,1,3,0,13.9165,0.317796
-11.1724,1,1.04554,1,3,0,12.4469,0.482076
-10.9653,0.986541,1.04554,2,3,0,11.2439,0.565626
-11.0178,0.982912,1.04554,2,3,0,11.059,0.602463
-11.4821,0.86979,1.04554,1,3,0,11.6847,0.435733
-11.5479,0.979975,1.04554,1,1,0,11.697,0.428013
-11.1952,1,1.04554,1,1,0,11.4678,0.477768
-11.6852,0.952083,1.04554,2,3,0,11.6962,0.704422
-10.9897,1,1.04554,1,3,0,11.5146,0.589875
-10.9683,0.967407,1.04554,2,3,0,11.1578,0.572571
-11.1428,0.784639,1.04554,2,3,0,12.1154,0.635131
-10.9818,0.962828,1.04554,2,3,0,11.3875,0.539696
-15.6122,0.19869,1.04554,1,3,0,17.1508,0.871763
-11.6109,1,1.04554,2,3,0,14.5784,0.42104
-11.1963,1,1.04554,1,1,0,11.5075,0.47757
-11.1963,0.550726,1.04554,1,3,0,13.3913,0.47757
-12.0634,0.765377,1.04554,1,1,0,12.0685,0.379285
-11.747,1,1.04554,1,1,0,12.156,0.407138
-10.9791,1,1.04554,1,3,0,11.544,0.541666
-11.7494,0.743007,1.04554,2,3,0,12.4773,0.406899
-11.1992,1,1.04554,1,1,0,11.5967,0.477031
-10.9753,0.963924,1.04554,2,3,0,11.4118,0.544713
-11.0767,0.942245,1.04554,2,3,0,11.2651,0.620334
-10.9928,0.987271,1.04554,2,3,0,11.139,0.533162
-11.1056,0.965337,1.04554,1,1,0,11.1061,0.496309
-11.3645,0.922239,1.04554,1,1,0,11.3797,0.450957
-11.1267,1,1.04554,1,1,0,11.312,0.491486
-11.3653,0.928164,1.04554,1,1,0,11.3871,0.450843
-11.2949,1,1.04554,1,1,0,11.4343,0.461097
-10.9652,1,1.04554,1,3,0,11.2253,0.560261
-11.0732,0.97117,1.04554,1,3,0,11.0898,0.619424
-11.7159,0.80263,1.04554,2,3,0,12.4599,0.707205
-10.978,0.963783,1.04554,2,3,0,11.9372,0.582397
-11.5984,0.837721,1.04554,1,3,0,11.7366,0.422392
-11.5145,1,1.04554,1,1,0,11.7285,0.431876
-11.1451,1,1.04554,2,3,0,11.4163,0.487552
-11.2527,0.966916,1.04554,1,1,0,11.2926,0.467785
-11.8162,0.648033,1.04554,2,3,0,13.4343,0.400571
-12.1932,0.894068,1.04554,1,1,0,12.391,0.369191
-13.2302,0.747113,1.04554,1,1,0,13.4348,0.305192
-11.5263,0.911832,1.04554,1,3,0,14.2243,0.688779
-11.0988,1,1.04554,1,1,0,11.4064,0.625696
-12.1598,0.786022,1.04554,1,3,0,12.1729,0.741368
-11.2535,1,1.04554,2,3,0,11.9301,0.467656
-11.2535,0.961536,1.04554,1,1,0,11.4101,0.467656
-11.0052,0.932733,1.04554,2,3,0,11.6457,0.527202
-11.4894,0.86196,1.04554,1,3,0,11.6966,0.684795
-11.2821,1,1.04554,1,1,0,11.4884,0.65866
-11.0819,0.965845,1.04554,2,3,0,11.4766,0.502143
-11.2974,0.978262,1.04554,2,3,0,11.3101,0.46071
-11.0276,0.978008,1.04554,1,3,0,11.3934,0.605949
-12.2868,0.730341,1.04554,1,3,0,12.3488,0.749601
-11.5335,0.88483,1.04554,2,3,0,13.6646,0.689545
-11.0274,0.968166,1.04554,1,3,0,11.6282,0.518458
-11.5651,0.844409,1.04554,1,3,0,11.8368,0.692818
-11.7306,0.985794,1.04554,2,3,0,11.866,0.708515
-11.197,1,1.04554,2,3,0,11.5869,0.477432
-11.1319,1,1.04554,2,3,0,11.2182,0.49036
-11.2295,0.969913,1.04554,1,1,0,11.2668,0.471673
-11.0214,1,1.04554,1,1,0,11.1659,0.520639
-11.4329,0.933113,1.04554,2,3,0,11.4951,0.678351
-11.6594,0.755489,1.04554,2,3,0,13.4965,0.415917
-11.2748,0.932425,1.04554,1,3,0,12.1811,0.657596
-11.2748,0.82313,1.04554,1,1,0,11.8112,0.657596
-11.9279,0.945993,1.04554,2,3,0,11.9412,0.724754
-13.0085,0.925633,1.04554,2,3,0,13.0855,0.788277
-11.6367,1,1.04554,1,1,0,12.6893,0.699882
-11.0104,1,1.04554,2,3,0,11.567,0.52494
-11.3221,0.928252,1.04554,1,3,0,11.3222,0.457011
-11.5377,0.935445,1.04554,1,1,0,11.616,0.429172
-11.9371,0.885885,1.04554,1,1,0,12.0535,0.389781
-11.2843,0.929299,1.04554,1,3,0,12.4782,0.658992
-11.1176,1,1.04554,1,1,0,11.2574,0.629895
-11.193,0.992787,1.04554,2,3,0,11.2254,0.644483
-14.2287,0.615166,1.04554,2,3,0,14.8724,0.260108
-14.2482,0.995299,1.04554,1,1,0,15.1603,0.259332
-14.3755,0.97,1.04554,1,1,0,15.2647,0.254364
-11.8918,1,1.04554,2,3,0,13.8687,0.72194
-12.6719,0.830088,1.04554,1,1,0,12.7804,0.771692
-13.4077,0.856954,1.04554,1,1,0,13.6709,0.805493
-11.2214,1,1.04554,1,3,0,12.8899,0.649275
-10.9713,0.724053,1.04554,2,3,0,12.9623,0.576389
-11.3372,0.910771,1.04554,2,3,0,11.5182,0.454812
-12.2807,0.750361,1.04554,1,1,0,12.3031,0.36274
-12.6398,0.902512,1.04554,1,1,0,12.9707,0.338624
-11.8417,1,1.04554,1,1,0,12.5546,0.398228
-11.324,0.924325,1.04554,1,3,0,12.4514,0.664575
-11.2089,1,1.04554,1,1,0,11.3425,0.647198
-10.9703,0.99323,1.04554,1,3,0,11.1947,0.54976
-11.2383,0.926552,1.04554,1,3,0,11.3045,0.652002
-10.9773,1,1.04554,1,3,0,11.1682,0.581886
-11.0058,0.991388,1.04554,1,1,0,11.0067,0.597665
-10.9654,1,1.04554,1,3,0,10.9964,0.565687
-11.3231,0.909133,1.04554,1,3,0,11.3656,0.664451
-10.9668,0.99425,1.04554,1,3,0,11.2806,0.555026
-11.4852,0.870337,1.04554,1,3,0,11.5271,0.435365
-12.445,0.568541,1.04554,2,3,0,14.7237,0.759146
-12.0278,1,1.04554,1,1,0,12.542,0.732193
-11.2231,1,1.04554,1,1,0,11.8108,0.649566
-11.6868,0.853419,1.04554,1,3,0,12.2491,0.413106
-11.1602,1,1.04554,2,3,0,11.5349,0.484481
-17.1475,0.319535,1.04554,2,3,0,17.4864,0.901343
-12.3559,0.951613,1.04554,1,3,0,16.3019,0.753858
-11.014,0.956541,1.04554,1,3,0,12.3863,0.523474
-11.0229,0.99724,1.04554,1,1,0,11.0366,0.52009
-11.1158,0.990693,1.04554,2,3,0,11.117,0.629502
-11.5468,0.884799,1.04554,1,1,0,11.5504,0.690934
-11.2093,1,1.04554,1,1,0,11.4774,0.647268
-11.2472,0.989246,1.04554,1,1,0,11.3116,0.653404
-12.576,0.761581,1.04554,1,3,0,12.579,0.766538
-12.5153,1,1.04554,1,1,0,12.9498,0.763168
-12.471,1,1.04554,1,1,0,12.8871,0.76065
-10.991,0.962733,1.04554,1,3,0,12.426,0.534098
-11.0528,0.980893,1.04554,1,1,0,11.0548,0.510237
-10.9652,1,1.04554,1,3,0,11.0335,0.560323
-11.1423,0.95371,1.04554,2,3,0,11.2369,0.635015
-11.1588,0.995212,1.04554,1,1,0,11.2082,0.638242
-11.3955,0.935015,1.04554,1,1,0,11.419,0.673853
-12.4831,0.915743,1.04554,2,3,0,12.4897,0.76134
-11.9162,1,1.04554,1,1,0,12.4924,0.723852
-11.6705,1,1.04554,1,1,0,11.9996,0.703072
-11.4701,1,1.04554,1,1,0,11.7219,0.682643
-11.0787,0.959893,1.04554,1,3,0,11.6621,0.502991
-11.5649,0.850266,1.04554,1,3,0,11.9242,0.692802
-13.6392,0.809812,1.04554,2,3,0,13.7987,0.285298
-13.3139,1,1.04554,1,1,0,14.1671,0.300933
-11.0855,0.977707,1.04554,1,3,0,13.3547,0.622535
-11.204,0.9661,1.04554,1,1,0,11.2224,0.646368
-12.2184,0.723397,1.04554,1,3,0,12.908,0.367304
-11.7745,1,1.04554,1,1,0,12.2627,0.404487
-11.2151,1,1.04554,1,1,0,11.6218,0.474175
-10.9683,0.99669,1.04554,1,3,0,11.1872,0.572538
-10.9683,0.236671,1.04554,1,3,0,15.0718,0.572538
-10.9898,0.996379,1.04554,2,3,0,10.994,0.534769
-11.0186,0.962602,1.04554,2,3,0,11.1679,0.521692
-11.3097,0.955211,1.04554,2,3,0,11.346,0.6626
-10.9692,0.992344,1.04554,1,3,0,11.2798,0.551101
-11.3157,0.923244,1.04554,2,3,0,11.4498,0.663441
-11.0332,1,1.04554,1,1,0,11.2332,0.607858
