# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = bern_1_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = /var/folders/fn/y98bp0qn4wggf910v31fp44c0000gp/T/tmpwehwblp5/cgt70msg.json
# init = 2 (Default)
# random
#   seed = 68769
# output
#   file = /Users/dominikwozniak/study/data_analytics/results/bern_1-20220305105506_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-12.8009,0.587327,1.01835,1,3,0,13.4362,0.328841
-13.5528,0.942251,1.01835,2,3,0,13.9121,0.289318
-11.2125,1,1.01835,1,3,0,12.9203,0.47464
-11.1127,1,1.01835,1,1,0,11.2106,0.494647
-11.0231,0.943185,1.01835,2,3,0,11.4685,0.604388
-12.1083,0.722575,1.01835,1,3,0,12.5137,0.37572
-11.8617,0.737662,1.01835,2,3,0,14.5151,0.396416
-11.9031,0.996129,1.01835,2,3,0,12.1553,0.39274
-11.6039,1,1.01835,1,1,0,11.9513,0.421796
-11.3234,1,1.01835,1,1,0,11.5836,0.456821
-11.3234,0.742171,1.01835,1,1,0,12.0716,0.456821
-10.9815,0.962239,1.01835,2,3,0,11.5606,0.539928
-10.9693,0.994381,1.01835,2,3,0,11.0154,0.573982
-11.0086,0.98811,1.01835,1,3,0,11.0283,0.525722
-11.204,0.943895,1.01835,1,1,0,11.2041,0.476158
-11.1121,1,1.01835,1,1,0,11.2053,0.494788
-12.5532,0.61191,1.01835,1,3,0,13.437,0.76528
-13.1931,0.878138,1.01835,1,1,0,13.4255,0.79653
-11.9609,1,1.01835,1,1,0,12.9732,0.727263
-10.9759,1,1.01835,2,3,0,11.8955,0.54417
-11.1999,0.961046,1.01835,2,3,0,11.2457,0.645673
-11.2559,0.985035,1.01835,1,1,0,11.3097,0.654752
-11.2324,1,1.01835,1,1,0,11.3186,0.651063
-11.3433,0.970939,1.01835,1,1,0,11.3956,0.667172
-11.3433,0.791255,1.01835,1,3,0,12.3508,0.667172
-12.2001,0.807314,1.01835,1,1,0,12.2058,0.744044
-11.6854,0.761303,1.01835,2,3,0,14.7048,0.413247
-12.2273,0.85837,1.01835,1,1,0,12.3481,0.366643
-11.0639,1,1.01835,2,3,0,12.1069,0.616968
-10.9946,0.989358,1.01835,1,3,0,11.1235,0.532197
-11.0572,0.981709,1.01835,1,1,0,11.0591,0.508925
-11.5874,0.888521,1.01835,1,3,0,11.5878,0.423595
-11.6363,0.986,1.01835,1,1,0,11.8089,0.418332
-11.6363,0.692391,1.01835,1,1,0,12.6303,0.418332
-11.1529,0.9482,1.01835,1,3,0,12.0196,0.637109
-10.9961,1,1.01835,1,3,0,11.1088,0.593238
-10.9652,0.965066,1.01835,2,3,0,11.1892,0.560422
-10.9658,0.996844,1.01835,2,3,0,10.9813,0.557574
-10.9797,0.984533,1.01835,2,3,0,11.0457,0.583683
-11.3182,0.906721,1.01835,1,3,0,11.4323,0.457591
-10.9654,0.999734,1.01835,1,3,0,11.2741,0.565982
-11.1099,0.963544,1.01835,1,3,0,11.1281,0.628207
-10.9659,0.998201,1.01835,2,3,0,11.1184,0.557219
-11.4009,0.887661,1.01835,1,3,0,11.4933,0.674513
-12.0463,0.851609,1.01835,1,1,0,12.0709,0.73352
-11.5582,1,1.01835,2,3,0,11.9965,0.692112
-11.5914,0.991694,1.01835,1,1,0,11.7423,0.695468
-11.9528,0.915694,1.01835,1,1,0,12.0473,0.72665
-11.659,1,1.01835,1,1,0,12.0027,0.701998
-12.2444,0.870189,1.01835,1,1,0,12.3196,0.746915
-10.9654,0.986849,1.01835,1,3,0,12.1486,0.559182
-11.1804,0.945571,1.01835,1,3,0,11.2055,0.480528
-11.4589,0.921408,1.01835,1,1,0,11.485,0.438582
-12.5252,0.738951,1.01835,1,1,0,12.5505,0.345945
-11.3081,1,1.01835,2,3,0,12.1787,0.459086
-11.0783,1,1.01835,2,3,0,11.2457,0.620725
-11.1225,0.942687,1.01835,2,3,0,11.4769,0.630943
-11.0401,1,1.01835,1,1,0,11.1086,0.610055
-11.3212,0.910855,1.01835,1,3,0,11.5529,0.457142
-10.9961,0.984514,1.01835,1,3,0,11.3801,0.593244
-10.9961,0.641618,1.01835,1,3,0,12.4826,0.593244
-11.2014,0.937844,1.01835,1,3,0,11.3226,0.476636
-11.6582,0.960277,1.01835,2,3,0,11.6593,0.701924
-11.0108,1,1.01835,2,3,0,11.5593,0.524803
-11.1358,0.95515,1.01835,1,3,0,11.2687,0.633705
-11.1358,0.802848,1.01835,1,3,0,12.151,0.633705
-11.0972,1,1.01835,1,1,0,11.1548,0.625327
-10.976,0.922639,1.01835,2,3,0,11.5734,0.544108
-11.2662,0.91841,1.01835,1,3,0,11.3702,0.656308
-11.2662,0.585553,1.01835,1,3,0,13.5427,0.656308
-12.1372,0.80141,1.01835,1,1,0,12.138,0.739848
-11.5215,1,1.01835,1,1,0,12.0342,0.688276
-11.4279,1,1.01835,2,3,0,11.6024,0.677767
-11.761,0.919567,1.01835,1,1,0,11.8247,0.711168
-13.0216,0.61055,1.01835,1,3,0,15.0287,0.316279
-12.6607,1,1.01835,1,1,0,13.3283,0.337325
-12.6607,0.494908,1.01835,1,1,0,14.9446,0.337325
-11.1784,1,1.01835,1,3,0,12.2387,0.480905
-11.8868,0.923202,1.01835,2,3,0,11.9032,0.721549
-10.9672,1,1.01835,1,3,0,11.7647,0.570745
-10.9795,0.987342,1.01835,2,3,0,11.0342,0.541305
-11.3878,0.870196,1.01835,2,3,0,11.7605,0.447771
-11.0328,0.974292,1.01835,1,3,0,11.5266,0.607711
-11.4702,0.940375,1.01835,2,3,0,11.5244,0.437183
-12.0349,0.850608,1.01835,1,1,0,12.101,0.381592
-10.9667,0.95464,1.01835,2,3,0,12.3018,0.555216
-11.0516,0.892098,1.01835,2,3,0,11.5458,0.613519
-12.6947,0.606687,1.01835,1,3,0,13.322,0.335229
-11.0265,0.978527,1.01835,1,3,0,12.7563,0.605568
-10.9661,0.894276,1.01835,2,3,0,11.6336,0.568244
-10.9765,0.997646,1.01835,1,3,0,10.9766,0.581185
-11.7257,0.826975,1.01835,1,3,0,11.8032,0.70808
-12.5482,0.94215,1.01835,2,3,0,12.6059,0.765005
-11.9788,1,1.01835,2,3,0,12.5589,0.728597
-11.9788,0.800584,1.01835,1,1,0,12.8446,0.728597
-11.1437,0.948185,1.01835,2,3,0,12.393,0.487838
-11.0373,1,1.01835,2,3,0,11.12,0.515085
-11.1346,0.917834,1.01835,2,3,0,11.4999,0.48977
-11.0023,0.965368,1.01835,2,3,0,11.3671,0.528499
-12.8659,0.613699,1.01835,1,3,0,13.0013,0.325047
-11.5689,0.877549,1.01835,1,3,0,14.1546,0.693206
-11.1469,1,1.01835,1,1,0,11.4612,0.635944
-11.2723,0.966641,1.01835,1,1,0,11.3013,0.657219
-11.6032,0.917626,1.01835,1,1,0,11.6349,0.696635
-11.1029,1,1.01835,1,1,0,11.4689,0.626624
-11.1029,0.851574,1.01835,1,3,0,11.8652,0.626624
-11.5371,0.889712,1.01835,1,1,0,11.5377,0.689921
-11.1238,1,1.01835,2,3,0,11.429,0.631213
-11.6112,0.877947,1.01835,1,1,0,11.612,0.697426
-11.325,1,1.01835,2,3,0,11.5855,0.66471
-12.259,0.930545,1.01835,2,3,0,12.2611,0.747842
-11.7675,0.780192,1.01835,2,3,0,14.6849,0.405163
-11.1215,1,1.01835,1,1,0,11.5784,0.492653
-13.9088,0.494304,1.01835,1,3,0,14.027,0.273322
-12.6095,1,1.01835,1,1,0,13.8083,0.34053
-11.5664,1,1.01835,1,1,0,12.361,0.425923
-11.5664,0.585596,1.01835,1,1,0,12.972,0.425923
-11.0811,0.910789,1.01835,2,3,0,12.2493,0.502354
-10.971,0.995831,1.01835,1,3,0,11.0897,0.576001
-10.9839,0.995205,1.01835,1,3,0,10.9993,0.538333
-11.2348,0.573305,1.01835,2,3,0,13.8387,0.651445
-11.2348,0.864309,1.01835,1,1,0,11.6599,0.651445
-10.9651,0.992327,1.01835,2,3,0,11.2756,0.564176
-11.7706,0.803442,1.01835,1,3,0,11.8942,0.404865
-13.8253,0.829857,1.01835,2,3,0,13.8425,0.276948
-11.9807,1,1.01835,1,1,0,13.3907,0.386075
-11.9807,0.647211,1.01835,1,1,0,13.2486,0.386075
-11.1686,1,1.01835,1,1,0,11.7444,0.48282
-11.8924,0.809324,1.01835,1,1,0,11.8946,0.39368
-11.6266,1,1.01835,2,3,0,11.9616,0.419359
-11.1149,1,1.01835,1,1,0,11.4784,0.494128
-11.2164,0.970464,1.01835,1,1,0,11.2444,0.473942
-11.032,0.944094,1.01835,2,3,0,11.5909,0.516845
-11.3201,0.918421,1.01835,1,1,0,11.3202,0.457309
-12.2208,0.91747,1.01835,2,3,0,12.2272,0.745391
-11.6579,1,1.01835,1,1,0,12.165,0.701898
-11.5006,1,1.01835,1,1,0,11.7283,0.686016
-11.1716,0.927376,1.01835,2,3,0,12.084,0.482227
-12.0023,0.784725,1.01835,1,1,0,12.0031,0.384272
-10.9662,1,1.01835,1,3,0,11.8746,0.568487
-10.9658,1,1.01835,1,1,0,10.9662,0.567254
-10.9972,0.870464,1.01835,2,3,0,11.6764,0.530911
-10.9972,0.645341,1.01835,1,3,0,12.2984,0.530911
-11.032,0.989779,1.01835,1,1,0,11.0365,0.516851
-10.9922,1,1.01835,2,3,0,11.0232,0.533458
-11.0601,0.975051,1.01835,1,3,0,11.136,0.615936
-11.0898,0.991762,1.01835,1,1,0,11.111,0.623568
-11.1873,0.99118,1.01835,2,3,0,11.2063,0.643479
-11.3321,0.881805,1.01835,2,3,0,12.0913,0.455557
-12.3958,0.736933,1.01835,1,1,0,12.4044,0.354616
-12.2389,1,1.01835,1,1,0,12.6853,0.365791
-12.5431,0.920843,1.01835,1,1,0,12.8461,0.34478
-11.2922,1,1.01835,1,1,0,12.1851,0.461499
-11.258,0.849353,1.01835,2,3,0,12.2622,0.46692
-12.3341,0.883292,1.01835,2,3,0,12.3361,0.35892
-12.7354,0.898124,1.01835,1,1,0,13.0448,0.332751
-10.9753,1,1.01835,1,3,0,12.5908,0.580194
-10.9753,0.687951,1.01835,1,3,0,12.1902,0.580194
-11.2228,0.931199,1.01835,1,3,0,11.3049,0.472822
-11.2161,0.697212,1.01835,2,3,0,13.1351,0.648414
-11.4874,0.930916,1.01835,1,1,0,11.5143,0.68457
-13.007,0.787195,1.01835,1,3,0,13.007,0.788208
-11.8608,1,1.01835,1,1,0,12.7958,0.71948
-11.491,1,1.01835,1,1,0,11.8409,0.684964
-13.0604,0.88042,1.01835,2,3,0,13.1081,0.314164
-11.8626,1,1.01835,1,1,0,12.8215,0.396336
-15.9642,0.426343,1.01835,1,3,0,15.9808,0.202299
-11.9833,1,1.01835,1,3,0,14.9523,0.385859
-11.2821,1,1.01835,1,1,0,11.7973,0.463076
-11.6867,0.888732,1.01835,1,1,0,11.7249,0.413119
-11.1739,1,1.01835,2,3,0,11.5567,0.641054
-11.159,1,1.01835,1,1,0,11.2209,0.638285
-11.6509,0.358333,1.01835,2,3,0,17.8069,0.701239
-11.167,1,1.01835,1,1,0,11.5273,0.639779
-10.976,0.573767,1.01835,2,3,0,14.4493,0.544069
-10.9668,0.993605,1.01835,2,3,0,11.0115,0.569905
-11.1026,0.963164,1.01835,1,3,0,11.1351,0.497002
-11.8633,0.718197,1.01835,2,3,0,12.9453,0.396275
-13.0765,0.71857,1.01835,1,1,0,13.1627,0.313291
-13.0765,0.488308,1.01835,1,1,0,15.5878,0.313291
-11.3751,1,1.01835,2,3,0,12.595,0.449499
-10.9798,1,1.01835,2,3,0,11.3745,0.58372
-11.0515,0.990507,1.01835,2,3,0,11.058,0.510602
-10.9726,1,1.01835,1,3,0,11.0293,0.547167
-11.0101,0.991902,1.01835,1,3,0,11.0101,0.525096
-10.9695,0.847852,1.01835,2,3,0,11.8498,0.574209
-10.9659,0.999628,1.01835,1,3,0,10.9712,0.557436
-11.7085,0.820516,1.01835,1,3,0,11.7997,0.410929
-11.836,0.458472,1.01835,2,3,0,17.0953,0.717467
-11.2359,1,1.01835,1,1,0,11.6871,0.651632
-11.0973,1,1.01835,2,3,0,11.2139,0.625348
-11.7239,0.881634,1.01835,1,3,0,11.7253,0.707917
-11.3075,1,1.01835,1,1,0,11.6466,0.662296
-11.0836,0.947934,1.01835,2,3,0,11.6901,0.501705
-12.1334,0.78237,1.01835,1,3,0,12.1433,0.37376
-11.6209,0.874297,1.01835,1,3,0,13.4295,0.698367
-11.7983,0.985798,1.01835,2,3,0,11.9329,0.714341
-11.0546,1,1.01835,1,3,0,11.6108,0.614393
-11.5562,0.859234,1.01835,2,3,0,12.0937,0.691905
-11.5281,1,1.01835,1,1,0,11.6936,0.688968
-11.1161,0.806157,1.01835,2,3,0,13.1274,0.493869
-10.9985,1,1.01835,2,3,0,11.0818,0.530252
-11.0991,0.964434,1.01835,1,3,0,11.1991,0.625759
-10.9744,1,1.01835,1,3,0,11.0667,0.579447
-11.0192,0.827092,1.01835,2,3,0,11.9617,0.602961
-11.0802,0.982995,1.01835,1,1,0,11.0867,0.621204
-11.4604,0.901943,1.01835,1,1,0,11.4608,0.681537
-11.2032,1,1.01835,1,1,0,11.418,0.646235
-11.722,0.829931,1.01835,1,3,0,12.3439,0.409587
-14.2304,0.50902,1.01835,1,1,0,14.2325,0.26004
-12.0464,1,1.01835,1,1,0,13.7008,0.380658
-11.2346,1,1.01835,2,3,0,11.8565,0.651411
-11.0599,0.960219,1.01835,2,3,0,11.5112,0.508147
-11.009,0.987288,1.01835,1,3,0,11.1439,0.599014
-11.0432,0.990393,1.01835,1,1,0,11.0502,0.611003
-11.0892,0.987205,1.01835,1,1,0,11.1034,0.623428
-11.456,0.963847,1.01835,2,3,0,11.4703,0.438947
-11.571,0.967148,1.01835,1,1,0,11.6935,0.425407
-10.9651,0.976897,1.01835,2,3,0,11.7007,0.564352
-11.0598,0.828911,1.01835,2,3,0,11.9178,0.615855
-10.9674,0.993238,1.01835,2,3,0,11.1004,0.570951
-11.0021,0.839898,1.01835,2,3,0,11.8704,0.52856
-11.2059,0.831826,1.01835,2,3,0,11.9526,0.6467
-11.7942,0.857927,1.01835,1,1,0,11.7981,0.714003
-13.8355,0.665702,1.01835,2,3,0,15.7034,0.821632
-13.2956,1,1.01835,1,1,0,14.123,0.80089
-13.2344,1,1.01835,1,1,0,13.7915,0.798308
-12.4142,1,1.01835,1,1,0,13.2392,0.757346
-11.0836,1,1.01835,1,3,0,12.1144,0.622055
-10.9668,0.566933,1.01835,2,3,0,14.5839,0.569793
-10.9856,0.996914,1.01835,2,3,0,10.9889,0.537278
-11.0496,0.96258,1.01835,2,3,0,11.192,0.511188
-11.251,0.980555,1.01835,2,3,0,11.2538,0.653997
-11.0777,0.964449,1.01835,2,3,0,11.4895,0.503255
-11.2857,0.92012,1.01835,1,3,0,11.581,0.659186
-10.9799,1,1.01835,1,3,0,11.2135,0.583798
-10.9799,0.547175,1.01835,1,3,0,12.9093,0.583798
-10.9859,0.989817,1.01835,2,3,0,11.04,0.587738
-10.9658,0.982671,1.01835,2,3,0,11.0818,0.557578
-11.38,0.916961,1.01835,2,3,0,11.5244,0.671918
-11.8372,0.963681,1.01835,2,3,0,11.8759,0.717571
-12.067,0.947366,1.01835,1,1,0,12.2406,0.734989
-11.5278,0.898755,1.01835,2,3,0,13.2904,0.688943
-11.103,1,1.01835,1,1,0,11.4143,0.626662
-11.3742,0.975431,1.01835,2,3,0,11.377,0.449614
-11.0647,1,1.01835,1,1,0,11.2853,0.506775
-11.0043,0.977005,1.01835,2,3,0,11.2229,0.597029
-10.9881,0.987182,1.01835,2,3,0,11.0887,0.589029
-11.5453,0.903201,1.01835,2,3,0,11.6985,0.428308
-10.9806,1,1.01835,1,3,0,11.4088,0.540567
-11.5687,0.841073,1.01835,1,3,0,11.768,0.693188
-11.2586,1,1.01835,2,3,0,11.519,0.655156
-11.5207,0.890846,1.01835,1,3,0,12.1461,0.43115
-10.9747,0.958128,1.01835,2,3,0,11.7781,0.545221
-10.9837,0.997358,1.01835,1,1,0,10.9852,0.538455
-11.6418,0.822677,1.01835,1,3,0,11.8718,0.700377
-11.5929,1,1.01835,2,3,0,11.7855,0.695622
-10.9653,0.998205,1.01835,1,3,0,11.5158,0.565225
-11.1063,0.686602,1.01835,2,3,0,12.8851,0.627412
-11.1853,0.992863,1.01835,2,3,0,11.2108,0.643111
-10.9807,0.981042,1.01835,2,3,0,11.3109,0.584341
-12.5107,0.643552,1.01835,1,3,0,12.8736,0.346894
-12.0925,1,1.01835,2,3,0,12.6403,0.376968
-11.7338,1,1.01835,1,1,0,12.1505,0.408425
-11.2431,0.933208,1.01835,1,3,0,12.2934,0.65276
-11.3939,0.9609,1.01835,1,1,0,11.4424,0.673646
-11.388,1,1.01835,1,1,0,11.5063,0.672917
-11.0401,0.758567,1.01835,2,3,0,13.1803,0.514162
-10.9798,1,1.01835,1,1,0,11.0224,0.54112
-11.2186,0.681927,1.01835,2,3,0,12.9067,0.648819
-11.0083,1,1.01835,1,3,0,11.1599,0.598726
-10.9717,1,1.01835,1,3,0,10.9979,0.576822
-10.9717,0.294104,1.01835,1,3,0,14.7547,0.576822
-10.9683,0.971982,1.01835,2,3,0,11.1218,0.572473
-10.9731,0.967288,1.01835,2,3,0,11.142,0.578256
-10.9652,1,1.01835,1,3,0,10.9714,0.564493
-10.971,0.998243,1.01835,2,3,0,10.9755,0.575967
-11.5828,0.875896,1.01835,2,3,0,11.8239,0.424101
-11.075,1,1.01835,1,1,0,11.4332,0.503967
-11.0733,1,1.01835,2,3,0,11.1061,0.504413
-10.9974,0.881279,1.01835,2,3,0,11.7458,0.593867
-11.0468,0.971153,1.01835,2,3,0,11.1756,0.51204
-11.551,0.79828,1.01835,2,3,0,12.2832,0.427661
-10.9852,0.987173,1.01835,1,3,0,11.5647,0.587262
-11.0132,0.992017,1.01835,1,1,0,11.0153,0.600697
-10.9891,0.773504,1.01835,2,3,0,12.4045,0.589548
-11.1283,0.948873,1.01835,2,3,0,11.3092,0.63216
-11.3998,0.902326,1.01835,1,3,0,11.7934,0.446168
-12.837,0.856985,1.01835,2,3,0,12.8545,0.780096
-12.9316,0.981123,1.01835,1,1,0,13.3521,0.784675
-11.239,0.998562,1.01835,1,3,0,12.5388,0.652121
-11.3984,0.900189,1.01835,2,3,0,12.0787,0.446359
-10.9675,0.972165,1.01835,2,3,0,11.5615,0.553691
-11.1886,0.956586,1.01835,2,3,0,11.257,0.643704
-11.0449,1,1.01835,2,3,0,11.1479,0.512653
-11.6542,0.869451,1.01835,1,3,0,11.6573,0.416456
-13.1808,0.656204,1.01835,1,1,0,13.2091,0.307752
-11.1482,1,1.01835,2,3,0,12.9219,0.636187
-11.5241,0.872526,1.01835,1,3,0,11.9919,0.430747
-11.4832,1,1.01835,1,1,0,11.6563,0.435605
-11.1393,1,1.01835,1,1,0,11.3945,0.488774
-10.9977,1,1.01835,2,3,0,11.0976,0.530678
-12.3584,0.65715,1.01835,1,3,0,12.8592,0.754013
-12.3584,0.597296,1.01835,1,1,0,14.5096,0.754013
-13.0139,0.871683,1.01835,1,1,0,13.208,0.788527
-11.51,1,1.01835,2,3,0,12.6591,0.687038
-11.3634,1,1.01835,1,1,0,11.5507,0.669804
-11.0523,1,1.01835,2,3,0,11.2782,0.61371
-11.0419,1,1.01835,1,1,0,11.0691,0.610604
-10.9794,0.710424,1.01835,2,3,0,12.9172,0.583477
-11.0508,0.977208,1.01835,1,3,0,11.1005,0.510832
-11.784,0.843408,1.01835,1,3,0,11.7897,0.40359
-11.1304,1,1.01835,2,3,0,11.6451,0.632597
-11.1377,0.997998,1.01835,1,1,0,11.1825,0.634092
-12.0431,0.832896,1.01835,1,3,0,12.0487,0.733288
-13.6208,0.715895,1.01835,1,1,0,13.6498,0.813797
-12.8564,1,1.01835,1,1,0,13.7332,0.781047
-12.3052,1,1.01835,1,1,0,12.9437,0.750749
-10.9651,0.987571,1.01835,1,3,0,12.1984,0.560878
-10.9657,0.997524,1.01835,2,3,0,10.9778,0.557903
-10.9778,0.825562,1.01835,2,3,0,11.945,0.542635
-11.9252,0.757081,1.01835,1,3,0,12.2133,0.72454
-11.006,1,1.01835,1,3,0,11.7301,0.597732
-11.0917,0.976127,1.01835,1,1,0,11.0937,0.624019
-10.9686,1,1.01835,1,3,0,11.0639,0.572986
-11.0038,0.992045,1.01835,1,3,0,11.0043,0.59678
-11.0853,0.894235,1.01835,2,3,0,11.6249,0.501273
-11.0118,1,1.01835,1,1,0,11.0682,0.524392
-11.0187,0.997959,1.01835,1,1,0,11.0311,0.521657
-11.0187,0.928083,1.01835,1,3,0,11.2536,0.521657
-11.0187,0.537581,1.01835,1,3,0,12.8513,0.521657
-11.0058,0.972276,1.01835,2,3,0,11.1743,0.52691
-11.2545,0.945899,1.01835,1,3,0,11.2548,0.467485
-11.0021,1,1.01835,1,3,0,11.1806,0.528586
-12.2564,0.807462,1.01835,2,3,0,12.4638,0.747681
-12.9811,0.857423,1.01835,1,1,0,13.1441,0.787007
-11.5305,1,1.01835,1,1,0,12.6406,0.689231
-11.1565,1,1.01835,1,1,0,11.4391,0.637807
-11.0335,1,1.01835,1,1,0,11.1267,0.607955
-11.0051,1,1.01835,1,1,0,11.0322,0.597342
-11.0051,0.817297,1.01835,1,3,0,11.664,0.597342
-10.9946,1,1.01835,2,3,0,11.0086,0.592481
-11.1556,0.949968,1.01835,1,3,0,11.2615,0.485393
-11.1679,0.996373,1.01835,1,1,0,11.2217,0.482942
-11.4143,0.930071,1.01835,1,1,0,11.4403,0.444259
-11.2644,1,1.01835,1,1,0,11.433,0.465881
-11.6511,0.893236,1.01835,1,1,0,11.6869,0.41678
-13.0063,0.686992,1.01835,1,1,0,13.0441,0.317121
-12.226,1,1.01835,1,1,0,13.0169,0.366743
-10.973,1,1.01835,1,3,0,11.9784,0.546815
-11.1667,0.944903,1.01835,1,3,0,11.2368,0.639731
-11.2691,0.824059,1.01835,2,3,0,12.445,0.465126
-11.3113,0.987671,1.01835,1,1,0,11.3928,0.458613
-11.841,0.857512,1.01835,1,1,0,11.875,0.398295
-11.0353,1,1.01835,1,3,0,11.6163,0.515749
-10.987,1,1.01835,1,1,0,11.0223,0.536415
-12.5341,0.665838,1.01835,1,3,0,12.6589,0.345369
-12.2924,1,1.01835,1,1,0,12.7981,0.361895
-11.6637,1,1.01835,2,3,0,12.22,0.415475
-11.2088,1,1.01835,1,1,0,11.5494,0.47529
-11.1305,1,1.01835,2,3,0,11.2211,0.490672
-11.0327,0.887596,1.01835,2,3,0,11.8009,0.607672
-11.0663,0.990593,1.01835,1,1,0,11.0796,0.617626
-10.9834,0.966718,1.01835,2,3,0,11.2824,0.538663
-10.9652,0.795614,1.01835,2,3,0,12.1484,0.565012
-10.9873,0.99448,1.01835,1,3,0,10.9893,0.58853
-11.4284,0.900708,1.01835,1,3,0,11.45,0.677819
-11.2085,0.929431,1.01835,2,3,0,12.1051,0.647142
-10.983,1,1.01835,1,3,0,11.1506,0.585898
-11.1736,0.969556,1.01835,2,3,0,11.2088,0.481844
-11.8704,0.815747,1.01835,1,1,0,11.8736,0.395639
-11.3881,1,1.01835,1,1,0,11.7864,0.447737
-10.9692,1,1.01835,1,3,0,11.2995,0.551144
-11.0799,0.973398,1.01835,1,3,0,11.0847,0.502671
-11.1139,0.99,1.01835,1,1,0,11.1416,0.494371
-10.965,1,1.01835,1,3,0,11.0916,0.56235
-10.9691,0.990907,1.01835,2,3,0,11.0115,0.551347
-10.9691,0.671439,1.01835,1,3,0,12.2808,0.551347
-10.9843,0.994787,1.01835,1,3,0,10.9971,0.58675
-12.0373,0.812494,1.01835,2,3,0,12.3859,0.381395
-11.8285,0.839247,1.01835,1,3,0,13.6835,0.716858
-10.9679,1,1.01835,1,3,0,11.7081,0.571843
-10.9679,0.68335,1.01835,1,3,0,12.1963,0.571843
-11.002,0.992169,1.01835,1,3,0,11.0027,0.595989
-10.9882,1,1.01835,1,1,0,11.0024,0.589064
-12.8244,0.611928,1.01835,1,3,0,13.0806,0.779476
-11.4612,1,1.01835,1,1,0,12.4983,0.681628
-13.5157,0.69454,1.01835,1,3,0,13.5334,0.809769
-11.775,1,1.01835,2,3,0,13.1328,0.71237
-10.966,0.994201,1.01835,2,3,0,11.7823,0.556929
-11.0518,0.974412,1.01835,2,3,0,11.1164,0.510528
-11.4252,0.953387,1.01835,2,3,0,11.444,0.677442
-11.1644,1,1.01835,1,1,0,11.3732,0.639296
-12.8968,0.78476,1.01835,2,3,0,13.1328,0.323271
-11.5776,1,1.01835,2,3,0,12.5781,0.694088
-11.6035,0.993546,1.01835,1,1,0,11.761,0.696663
-11.0653,0.608283,1.01835,2,3,0,15.013,0.50661
-11.5467,0.867669,1.01835,1,1,0,11.5468,0.428143
-11.7855,0.933681,1.01835,1,1,0,11.913,0.403448
-11.007,1,1.01835,1,3,0,11.5801,0.526389
-10.9834,0.994416,1.01835,1,3,0,11.0422,0.586176
-11.2136,0.933722,1.01835,1,3,0,11.3128,0.474437
-11.0817,1,1.01835,2,3,0,11.1906,0.502192
-11.4061,0.496786,1.01835,2,3,0,14.824,0.675149
-11.3643,1,1.01835,1,1,0,11.4948,0.669917
-11.4901,0.98933,1.01835,2,3,0,11.5727,0.684864
-11.6408,0.987578,1.01835,2,3,0,11.7495,0.700275
-12.6484,0.790281,1.01835,1,1,0,12.6769,0.770448
-11.4341,0.894476,1.01835,1,3,0,13.7066,0.44171
-11.3602,0.816435,1.01835,2,3,0,12.7038,0.451553
-11.0068,0.981066,1.01835,1,3,0,11.4426,0.598077
-10.9651,1,1.01835,1,3,0,11.0004,0.563422
-11.3745,0.896796,1.01835,1,3,0,11.4431,0.671224
-10.9668,0.996542,1.01835,2,3,0,11.3855,0.555013
-10.9773,0.998507,1.01835,2,3,0,10.9784,0.581895
-10.9723,0.945373,1.01835,2,3,0,11.2758,0.577409
-11.1817,0.950724,1.01835,1,3,0,11.1939,0.642477
-11.7775,0.855502,1.01835,1,1,0,11.7793,0.712583
-12.0785,0.931239,1.01835,1,1,0,12.2244,0.735801
-11.0238,1,1.01835,1,3,0,11.8502,0.604625
-11.0238,0.953356,1.01835,1,1,0,11.1482,0.604625
-11.0238,0.678267,1.01835,1,3,0,12.2926,0.604625
-11.3887,0.950282,1.01835,2,3,0,11.4324,0.447649
-11.2344,0.910487,1.01835,2,3,0,12.1188,0.651383
-11.3361,0.973308,1.01835,1,1,0,11.3905,0.666213
-10.9651,0.997356,1.01835,1,3,0,11.2966,0.560737
-11.003,0.943658,1.01835,2,3,0,11.2606,0.596461
-11.0506,0.98021,1.01835,1,3,0,11.1362,0.510893
-11.1209,0.979421,1.01835,1,1,0,11.1354,0.492781
-10.9906,1,1.01835,2,3,0,11.0958,0.590367
-10.9906,0.904187,1.01835,1,3,0,11.3175,0.590367
-11.4891,0.915103,1.01835,2,3,0,11.6157,0.434889
